event_id,session_id,user_id,product_id,order_id,event_time,event_type
1460,479,105,11,,2025-02-18 00:59:35,view_item
1461,479,105,4,,2025-02-18 00:59:35,view_item
1462,479,105,1,,2025-02-18 00:57:35,view_item
1463,479,105,1,,2025-02-18 01:03:35,add_to_cart
1464,479,105,1,87,2025-02-18 01:12:35,purchase
1465,480,106,6,,2025-12-30 06:38:39,view_item
1466,480,106,8,,2025-12-30 06:36:39,view_item
1467,480,106,11,,2025-12-30 06:36:39,view_item
1468,480,106,1,,2025-12-30 06:38:39,view_item
1469,481,106,5,,2025-12-02 23:39:39,view_item
1470,481,106,4,,2025-12-02 23:37:39,view_item
1471,481,106,9,,2025-12-02 23:39:39,view_item
1472,482,106,6,,2025-12-29 06:38:39,view_item
1473,482,106,16,,2025-12-29 06:40:39,view_item
1474,482,106,11,,2025-12-29 06:39:39,view_item
1475,483,106,10,,2025-12-02 19:38:39,view_item
1476,483,106,6,,2025-12-02 19:37:39,view_item
1477,484,106,3,,2025-11-20 12:39:39,view_item
1478,484,106,1,,2025-11-20 12:37:39,view_item
1479,484,106,8,,2025-11-20 12:37:39,view_item
1480,484,106,6,,2025-11-20 12:38:39,view_item
1481,485,107,16,,2025-10-07 17:48:09,view_item
1482,485,107,13,,2025-10-07 17:46:09,view_item
1483,485,107,5,,2025-10-07 17:48:09,view_item
1484,486,107,5,,2025-11-04 04:48:09,view_item
1485,486,107,6,,2025-11-04 04:45:09,view_item
1486,487,107,8,,2025-10-03 06:48:09,view_item
1487,487,107,16,,2025-10-03 06:47:09,view_item
1488,488,107,4,,2025-10-10 06:45:09,view_item
1489,488,107,7,,2025-10-10 06:48:09,view_item
1490,488,107,13,,2025-10-10 06:46:09,view_item
1491,488,107,7,,2025-10-10 06:52:09,add_to_cart
1492,489,108,3,,2025-06-15 15:07:47,view_item
1493,489,108,8,,2025-06-15 15:08:47,view_item
1494,489,108,7,,2025-06-15 15:07:47,view_item
1495,490,108,16,,2025-06-09 09:07:47,view_item
1496,490,108,16,,2025-06-09 09:13:47,add_to_cart
1497,490,108,16,88,2025-06-09 09:22:47,purchase
1498,491,108,16,,2025-07-09 03:10:47,view_item
1499,491,108,6,,2025-07-09 03:07:47,view_item
1500,491,108,10,,2025-07-09 03:07:47,view_item
1501,492,108,10,,2025-06-05 12:06:47,view_item
1502,493,108,10,,2025-05-31 11:09:47,view_item
1503,493,108,4,,2025-05-31 11:09:47,view_item
1504,494,108,10,,2025-05-25 07:08:47,view_item
1505,494,108,10,,2025-05-25 07:11:47,add_to_cart
1506,494,108,10,89,2025-05-25 07:19:47,purchase
1507,495,108,15,,2025-08-01 01:09:47,view_item
1508,495,108,11,,2025-08-01 01:10:47,view_item
1509,495,108,11,,2025-08-01 01:17:47,add_to_cart
1510,495,108,11,90,2025-08-01 01:23:47,purchase
1511,496,108,10,,2025-05-06 21:08:47,view_item
1512,496,108,3,,2025-05-06 21:06:47,view_item
1513,496,108,16,,2025-05-06 21:06:47,view_item
1514,496,108,15,,2025-05-06 21:06:47,view_item
1515,497,109,12,,2025-10-28 17:27:01,view_item
1516,497,109,3,,2025-10-28 17:28:01,view_item
1517,497,109,6,,2025-10-28 17:24:01,view_item
1518,497,109,16,,2025-10-28 17:27:01,view_item
1519,498,109,6,,2025-09-14 22:24:01,view_item
1520,498,109,16,,2025-09-14 22:26:01,view_item
1521,498,109,10,,2025-09-14 22:26:01,view_item
1522,498,109,13,,2025-09-14 22:28:01,view_item
1523,499,109,2,,2025-09-14 19:25:01,view_item
1524,500,109,5,,2025-08-26 08:25:01,view_item
1525,500,109,5,,2025-08-26 08:34:01,add_to_cart
1526,500,109,5,91,2025-08-26 08:41:01,purchase
1527,501,109,11,,2025-10-11 00:27:01,view_item
1528,501,109,13,,2025-10-11 00:28:01,view_item
1529,501,109,2,,2025-10-11 00:24:01,view_item
1530,501,109,8,,2025-10-11 00:28:01,view_item
1531,502,109,5,,2025-09-23 19:25:01,view_item
1532,502,109,9,,2025-09-23 19:27:01,view_item
1533,502,109,14,,2025-09-23 19:25:01,view_item
1534,502,109,2,,2025-09-23 19:24:01,view_item
1535,503,110,8,,2025-03-28 12:57:13,view_item
1536,503,110,4,,2025-03-28 12:53:13,view_item
1537,503,110,1,,2025-03-28 12:53:13,view_item
1538,504,110,16,,2025-04-22 12:53:13,view_item
1539,504,110,1,,2025-04-22 12:54:13,view_item
1540,505,110,5,,2025-06-06 20:55:13,view_item
1541,505,110,9,,2025-06-06 20:55:13,view_item
1542,506,110,1,,2025-03-25 00:56:13,view_item
1543,506,110,9,,2025-03-25 00:53:13,view_item
1544,506,110,13,,2025-03-25 00:56:13,view_item
1545,506,110,5,,2025-03-25 00:57:13,view_item
1546,506,110,9,,2025-03-25 01:02:13,add_to_cart
1547,506,110,9,92,2025-03-25 01:07:13,purchase
1548,507,110,3,,2025-04-14 19:57:13,view_item
1549,507,110,10,,2025-04-14 19:54:13,view_item
1550,507,110,6,,2025-04-14 19:56:13,view_item
1551,507,110,6,,2025-04-14 19:58:13,add_to_cart
1552,508,110,9,,2025-04-11 22:57:13,view_item
1553,508,110,16,,2025-04-11 22:56:13,view_item
1554,508,110,6,,2025-04-11 22:54:13,view_item
1555,509,110,11,,2025-04-25 01:55:13,view_item
1556,509,110,4,,2025-04-25 01:56:13,view_item
1557,509,110,6,,2025-04-25 01:53:13,view_item
1558,510,110,1,,2025-05-05 20:57:13,view_item
1559,510,110,8,,2025-05-05 20:56:13,view_item
1560,510,110,10,,2025-05-05 20:54:13,view_item
1561,510,110,11,,2025-05-05 20:54:13,view_item
1562,510,110,11,,2025-05-05 21:04:13,add_to_cart
1563,510,110,11,93,2025-05-05 21:09:13,purchase
1564,511,111,12,,2026-01-24 09:12:36,view_item
1565,511,111,8,,2026-01-24 09:15:36,view_item
1566,511,111,1,,2026-01-24 09:13:36,view_item
1567,511,111,12,,2026-01-24 09:18:36,add_to_cart
1568,511,111,12,94,2026-01-24 09:22:36,purchase
1569,512,111,11,,2026-01-01 15:12:36,view_item
1570,512,111,8,,2026-01-01 15:14:36,view_item
1571,512,111,7,,2026-01-01 15:14:36,view_item
1572,512,111,10,,2026-01-01 15:15:36,view_item
1573,513,111,3,,2026-03-06 04:11:36,view_item
1574,513,111,10,,2026-03-06 04:11:36,view_item
1575,514,111,1,,2026-01-12 04:13:36,view_item
1576,515,111,15,,2026-01-26 03:15:36,view_item
1577,515,111,7,,2026-01-26 03:12:36,view_item
1578,515,111,12,,2026-01-26 03:11:36,view_item
1579,515,111,15,,2026-01-26 03:21:36,add_to_cart
1580,515,111,15,95,2026-01-26 03:29:36,purchase
1581,516,111,14,,2025-12-28 12:13:36,view_item
1582,516,111,11,,2025-12-28 12:11:36,view_item
1583,516,111,1,,2025-12-28 12:11:36,view_item
1584,516,111,11,,2025-12-28 12:19:36,add_to_cart
1585,517,112,4,,2025-04-07 09:59:14,view_item
1586,517,112,15,,2025-04-07 10:02:14,view_item
1587,517,112,4,,2025-04-07 10:04:14,add_to_cart
1588,518,112,9,,2025-04-13 05:03:14,view_item
1589,518,112,5,,2025-04-13 05:02:14,view_item
1590,518,112,1,,2025-04-13 04:59:14,view_item
1591,518,112,12,,2025-04-13 05:00:14,view_item
1592,518,112,12,,2025-04-13 05:09:14,add_to_cart
1593,518,112,12,96,2025-04-13 05:11:14,purchase
1594,519,112,6,,2025-03-13 13:59:14,view_item
1595,519,112,1,,2025-03-13 14:01:14,view_item
1596,519,112,10,,2025-03-13 14:01:14,view_item
1597,519,112,15,,2025-03-13 14:02:14,view_item
1598,519,112,10,,2025-03-13 14:04:14,add_to_cart
1599,520,112,8,,2025-02-09 18:02:14,view_item
1600,520,112,12,,2025-02-09 17:59:14,view_item
1601,521,112,14,,2025-02-23 07:03:14,view_item
1602,522,112,8,,2025-04-05 01:59:14,view_item
1603,522,112,12,,2025-04-05 02:01:14,view_item
1604,522,112,14,,2025-04-05 02:01:14,view_item
1605,522,112,15,,2025-04-05 01:59:14,view_item
1606,523,112,16,,2025-03-17 14:01:14,view_item
1607,523,112,9,,2025-03-17 14:03:14,view_item
1608,523,112,3,,2025-03-17 14:03:14,view_item
1609,523,112,6,,2025-03-17 14:00:14,view_item
1610,523,112,3,,2025-03-17 14:07:14,add_to_cart
1611,523,112,3,97,2025-03-17 14:15:14,purchase
1612,524,113,5,,2025-10-22 20:19:04,view_item
1613,524,113,14,,2025-10-22 20:20:04,view_item
1614,524,113,11,,2025-10-22 20:19:04,view_item
1615,525,113,3,,2025-10-23 17:18:04,view_item
1616,525,113,10,,2025-10-23 17:18:04,view_item
1617,525,113,5,,2025-10-23 17:19:04,view_item
1618,525,113,16,,2025-10-23 17:19:04,view_item
1619,526,113,2,,2025-11-21 14:20:04,view_item
1620,526,113,6,,2025-11-21 14:17:04,view_item
1621,527,113,5,,2025-11-16 01:17:04,view_item
1622,527,113,14,,2025-11-16 01:19:04,view_item
1623,527,113,14,,2025-11-16 01:21:04,add_to_cart
1624,528,113,4,,2025-10-20 17:20:04,view_item
1625,528,113,4,,2025-10-20 17:26:04,add_to_cart
1626,528,113,4,98,2025-10-20 17:33:04,purchase
1627,529,114,13,,2025-04-07 13:29:41,view_item
1628,529,114,9,,2025-04-07 13:27:41,view_item
1629,529,114,11,,2025-04-07 13:30:41,view_item
1630,530,114,4,,2025-05-26 21:29:41,view_item
1631,530,114,16,,2025-05-26 21:27:41,view_item
1632,530,114,11,,2025-05-26 21:27:41,view_item
1633,530,114,14,,2025-05-26 21:26:41,view_item
1634,531,114,16,,2025-06-17 11:27:41,view_item
1635,532,114,8,,2025-06-14 19:28:41,view_item
1636,532,114,13,,2025-06-14 19:27:41,view_item
1637,532,114,7,,2025-06-14 19:30:41,view_item
1638,533,114,1,,2025-04-07 06:26:41,view_item
1639,533,114,16,,2025-04-07 06:28:41,view_item
1640,533,114,1,,2025-04-07 06:37:41,add_to_cart
1641,534,114,3,,2025-05-07 11:28:41,view_item
1642,535,114,14,,2025-06-26 09:28:41,view_item
1643,536,114,10,,2025-05-17 09:28:41,view_item
1644,537,115,10,,2025-08-25 00:11:26,view_item
1645,537,115,7,,2025-08-25 00:11:26,view_item
1646,538,115,16,,2025-07-20 18:07:26,view_item
1647,539,115,1,,2025-08-05 18:10:26,view_item
1648,539,115,5,,2025-08-05 18:10:26,view_item
1649,539,115,12,,2025-08-05 18:11:26,view_item
1650,540,115,12,,2025-07-25 07:10:26,view_item
1651,540,115,11,,2025-07-25 07:07:26,view_item
1652,540,115,8,,2025-07-25 07:10:26,view_item
1653,540,115,1,,2025-07-25 07:07:26,view_item
1654,541,115,3,,2025-07-12 10:08:26,view_item
1655,542,115,15,,2025-07-07 07:10:26,view_item
1656,543,115,16,,2025-07-17 03:09:26,view_item
1657,543,115,1,,2025-07-17 03:09:26,view_item
1658,544,115,7,,2025-07-14 15:07:26,view_item
1659,544,115,10,,2025-07-14 15:08:26,view_item
1660,544,115,16,,2025-07-14 15:11:26,view_item
1661,544,115,2,,2025-07-14 15:07:26,view_item
1662,545,116,3,,2025-06-18 14:09:42,view_item
1663,545,116,9,,2025-06-18 14:11:42,view_item
1664,545,116,16,,2025-06-18 14:10:42,view_item
1665,545,116,8,,2025-06-18 14:11:42,view_item
1666,546,116,9,,2025-08-05 19:11:42,view_item
1667,546,116,9,,2025-08-05 19:13:42,add_to_cart
1668,547,116,6,,2025-06-07 15:11:42,view_item
1669,547,116,1,,2025-06-07 15:09:42,view_item
1670,547,116,5,,2025-06-07 15:10:42,view_item
1671,547,116,6,,2025-06-07 15:18:42,add_to_cart
1672,547,116,6,99,2025-06-07 15:27:42,purchase
1673,548,116,6,,2025-07-02 01:09:42,view_item
1674,548,116,13,,2025-07-02 01:08:42,view_item
1675,548,116,7,,2025-07-02 01:08:42,view_item
1676,548,116,1,,2025-07-02 01:09:42,view_item
1677,549,117,8,,2025-04-28 10:36:39,view_item
1678,549,117,12,,2025-04-28 10:36:39,view_item
1679,549,117,16,,2025-04-28 10:37:39,view_item
1680,549,117,13,,2025-04-28 10:37:39,view_item
1681,549,117,8,,2025-04-28 10:44:39,add_to_cart
1682,549,117,8,100,2025-04-28 10:52:39,purchase
1683,550,117,16,,2025-04-27 01:40:39,view_item
1684,550,117,1,,2025-04-27 01:39:39,view_item
1685,550,117,5,,2025-04-27 01:36:39,view_item
1686,550,117,7,,2025-04-27 01:36:39,view_item
1687,550,117,5,,2025-04-27 01:44:39,add_to_cart
1688,550,117,5,101,2025-04-27 01:49:39,purchase
1689,551,117,3,,2025-04-16 16:37:39,view_item
1690,551,117,10,,2025-04-16 16:37:39,view_item
1691,552,117,9,,2025-04-13 12:37:39,view_item
1692,552,117,8,,2025-04-13 12:40:39,view_item
1693,552,117,2,,2025-04-13 12:39:39,view_item
1694,552,117,9,,2025-04-13 12:42:39,add_to_cart
1695,552,117,9,102,2025-04-13 12:48:39,purchase
1696,553,117,2,,2025-04-26 05:36:39,view_item
1697,553,117,9,,2025-04-26 05:36:39,view_item
1698,553,117,13,,2025-04-26 05:40:39,view_item
1699,554,118,10,,2025-03-27 23:19:28,view_item
1700,554,118,10,,2025-03-27 23:29:28,add_to_cart
1701,554,118,10,103,2025-03-27 23:34:28,purchase
1702,555,118,7,,2025-05-07 17:22:28,view_item
1703,555,118,2,,2025-05-07 17:22:28,view_item
1704,555,118,3,,2025-05-07 17:18:28,view_item
1705,555,118,16,,2025-05-07 17:19:28,view_item
1706,556,118,3,,2025-03-17 09:22:28,view_item
1707,556,118,8,,2025-03-17 09:18:28,view_item
1708,557,118,14,,2025-04-29 18:20:28,view_item
1709,557,118,16,,2025-04-29 18:19:28,view_item
1710,558,119,2,,2025-05-08 16:01:16,view_item
1711,558,119,13,,2025-05-08 16:02:16,view_item
1712,558,119,7,,2025-05-08 15:59:16,view_item
1713,558,119,1,,2025-05-08 16:00:16,view_item
1714,559,120,13,,2025-03-02 20:54:20,view_item
1715,559,120,8,,2025-03-02 20:54:20,view_item
1716,559,120,10,,2025-03-02 20:56:20,view_item
1717,560,121,6,,2025-10-13 08:43:45,view_item
1718,560,121,4,,2025-10-13 08:44:45,view_item
1719,560,121,10,,2025-10-13 08:41:45,view_item
1720,560,121,9,,2025-10-13 08:44:45,view_item
1721,561,122,3,,2025-08-21 14:07:47,view_item
1722,561,122,9,,2025-08-21 14:06:47,view_item
1723,561,122,2,,2025-08-21 14:08:47,view_item
1724,561,122,12,,2025-08-21 14:08:47,view_item
1725,562,122,11,,2025-09-22 19:10:47,view_item
1726,562,122,5,,2025-09-22 19:08:47,view_item
1727,562,122,14,,2025-09-22 19:08:47,view_item
1728,562,122,9,,2025-09-22 19:09:47,view_item
1729,563,122,5,,2025-08-04 09:09:47,view_item
1730,563,122,8,,2025-08-04 09:08:47,view_item
1731,563,122,6,,2025-08-04 09:10:47,view_item
1732,563,122,2,,2025-08-04 09:10:47,view_item
1733,564,122,9,,2025-08-01 23:08:47,view_item
1734,565,122,8,,2025-09-27 15:07:47,view_item
1735,565,122,6,,2025-09-27 15:10:47,view_item
1736,565,122,15,,2025-09-27 15:07:47,view_item
1737,565,122,6,,2025-09-27 15:12:47,add_to_cart
1738,566,122,9,,2025-09-08 15:07:47,view_item
1739,566,122,5,,2025-09-08 15:10:47,view_item
1740,566,122,10,,2025-09-08 15:07:47,view_item
1741,566,122,7,,2025-09-08 15:08:47,view_item
1742,566,122,10,,2025-09-08 15:16:47,add_to_cart
1743,566,122,10,104,2025-09-08 15:23:47,purchase
1744,567,122,10,,2025-07-10 12:07:47,view_item
1745,567,122,10,,2025-07-10 12:12:47,add_to_cart
1746,568,123,12,,2026-02-21 05:53:24,view_item
1747,568,123,4,,2026-02-21 05:55:24,view_item
1748,568,123,7,,2026-02-21 05:54:24,view_item
1749,568,123,8,,2026-02-21 05:55:24,view_item
1750,568,123,7,,2026-02-21 06:00:24,add_to_cart
1751,568,123,7,105,2026-02-21 06:03:24,purchase
1752,569,123,7,,2026-01-05 13:53:24,view_item
1753,570,124,9,,2025-09-23 02:15:37,view_item
1754,570,124,16,,2025-09-23 02:16:37,view_item
1755,570,124,10,,2025-09-23 02:14:37,view_item
1756,570,124,7,,2025-09-23 02:17:37,view_item
1757,571,124,4,,2025-10-20 02:16:37,view_item
1758,571,124,8,,2025-10-20 02:14:37,view_item
1759,571,124,7,,2025-10-20 02:15:37,view_item
1760,571,124,14,,2025-10-20 02:15:37,view_item
1761,571,124,4,,2025-10-20 02:19:37,add_to_cart
1762,572,124,4,,2025-09-18 10:16:37,view_item
1763,572,124,9,,2025-09-18 10:15:37,view_item
1764,572,124,15,,2025-09-18 10:14:37,view_item
1765,573,124,7,,2025-10-09 01:14:37,view_item
1766,573,124,1,,2025-10-09 01:14:37,view_item
1767,573,124,11,,2025-10-09 01:14:37,view_item
1768,573,124,10,,2025-10-09 01:16:37,view_item
1769,574,125,10,,2025-02-22 01:58:36,view_item
1770,574,125,7,,2025-02-22 01:58:36,view_item
1771,574,125,4,,2025-02-22 02:01:36,view_item
1772,575,125,12,,2025-03-18 14:58:36,view_item
1773,575,125,14,,2025-03-18 14:57:36,view_item
1774,575,125,4,,2025-03-18 15:01:36,view_item
1775,576,126,6,,2025-12-28 04:03:16,view_item
1776,576,126,13,,2025-12-28 04:01:16,view_item
1777,577,126,6,,2025-11-08 10:00:16,view_item
1778,578,126,16,,2025-12-18 08:01:16,view_item
1779,578,126,2,,2025-12-18 08:03:16,view_item
1780,578,126,15,,2025-12-18 08:01:16,view_item
1781,578,126,15,,2025-12-18 08:06:16,add_to_cart
1782,579,126,9,,2025-11-21 12:00:16,view_item
1783,579,126,2,,2025-11-21 12:01:16,view_item
1784,580,126,13,,2025-10-30 09:00:16,view_item
1785,580,126,8,,2025-10-30 09:00:16,view_item
1786,580,126,4,,2025-10-30 09:03:16,view_item
1787,580,126,14,,2025-10-30 09:03:16,view_item
1788,581,126,13,,2025-12-24 13:02:16,view_item
1789,581,126,1,,2025-12-24 13:01:16,view_item
1790,581,126,9,,2025-12-24 13:03:16,view_item
1791,581,126,16,,2025-12-24 13:03:16,view_item
1792,582,127,11,,2025-05-12 06:26:00,view_item
1793,582,127,1,,2025-05-12 06:26:00,view_item
1794,582,127,8,,2025-05-12 06:25:00,view_item
1795,583,127,12,,2025-06-29 02:22:00,view_item
1796,583,127,3,,2025-06-29 02:26:00,view_item
1797,584,127,6,,2025-06-09 19:23:00,view_item
1798,584,127,13,,2025-06-09 19:24:00,view_item
1799,584,127,7,,2025-06-09 19:24:00,view_item
1800,584,127,4,,2025-06-09 19:25:00,view_item
1801,584,127,7,,2025-06-09 19:28:00,add_to_cart
1802,584,127,7,106,2025-06-09 19:37:00,purchase
1803,585,127,1,,2025-05-05 13:24:00,view_item
1804,585,127,7,,2025-05-05 13:25:00,view_item
1805,585,127,10,,2025-05-05 13:22:00,view_item
1806,585,127,6,,2025-05-05 13:25:00,view_item
1807,586,127,14,,2025-05-14 22:24:00,view_item
1808,586,127,2,,2025-05-14 22:23:00,view_item
1809,586,127,7,,2025-05-14 22:24:00,view_item
1810,586,127,5,,2025-05-14 22:24:00,view_item
1811,587,127,16,,2025-06-06 20:23:00,view_item
1812,587,127,3,,2025-06-06 20:26:00,view_item
1813,587,127,15,,2025-06-06 20:26:00,view_item
1814,588,127,2,,2025-07-23 20:24:00,view_item
1815,588,127,7,,2025-07-23 20:22:00,view_item
1816,589,127,6,,2025-07-20 03:22:00,view_item
1817,590,128,9,,2025-10-06 16:14:21,view_item
1818,591,128,15,,2025-10-01 22:15:21,view_item
1819,591,128,3,,2025-10-01 22:17:21,view_item
1820,591,128,5,,2025-10-01 22:16:21,view_item
1821,592,128,8,,2025-11-28 13:16:21,view_item
1822,592,128,7,,2025-11-28 13:15:21,view_item
1823,593,129,3,,2025-08-14 15:57:26,view_item
1824,593,129,10,,2025-08-14 16:01:26,view_item
1825,594,129,10,,2025-08-15 06:00:26,view_item
1826,594,129,9,,2025-08-15 06:00:26,view_item
1827,595,129,1,,2025-10-22 09:58:26,view_item
1828,595,129,13,,2025-10-22 10:01:26,view_item
1829,596,129,4,,2025-10-24 12:59:26,view_item
1830,597,129,4,,2025-08-20 00:00:26,view_item
1831,597,129,13,,2025-08-20 00:01:26,view_item
1832,598,129,5,,2025-10-14 04:58:26,view_item
1833,598,129,9,,2025-10-14 04:58:26,view_item
1834,599,130,6,,2025-04-27 00:49:00,view_item
1835,599,130,13,,2025-04-27 00:45:00,view_item
1836,599,130,5,,2025-04-27 00:49:00,view_item
1837,600,130,13,,2025-05-11 10:46:00,view_item
1838,600,130,13,,2025-05-11 10:51:00,add_to_cart
1839,601,130,12,,2025-07-23 16:47:00,view_item
1840,601,130,10,,2025-07-23 16:48:00,view_item
1841,601,130,12,,2025-07-23 16:55:00,add_to_cart
1842,601,130,12,107,2025-07-23 17:00:00,purchase
1843,602,130,5,,2025-07-03 00:49:00,view_item
1844,602,130,1,,2025-07-03 00:48:00,view_item
1845,602,130,16,,2025-07-03 00:48:00,view_item
1846,602,130,8,,2025-07-03 00:49:00,view_item
1847,603,131,15,,2025-04-08 02:31:36,view_item
1848,603,131,11,,2025-04-08 02:31:36,view_item
1849,603,131,9,,2025-04-08 02:30:36,view_item
1850,603,131,6,,2025-04-08 02:29:36,view_item
1851,604,131,6,,2025-03-28 23:28:36,view_item
1852,604,131,9,,2025-03-28 23:27:36,view_item
1853,604,131,14,,2025-03-28 23:28:36,view_item
1854,604,131,8,,2025-03-28 23:27:36,view_item
1855,605,131,10,,2025-02-17 17:30:36,view_item
1856,605,131,2,,2025-02-17 17:30:36,view_item
1857,605,131,16,,2025-02-17 17:30:36,view_item
1858,605,131,10,,2025-02-17 17:34:36,add_to_cart
1859,605,131,10,108,2025-02-17 17:36:36,purchase
1860,606,132,5,,2025-07-22 10:38:56,view_item
1861,606,132,11,,2025-07-22 10:36:56,view_item
1862,606,132,13,,2025-07-22 10:36:56,view_item
1863,606,132,16,,2025-07-22 10:35:56,view_item
1864,607,132,9,,2025-08-12 02:38:56,view_item
1865,607,132,8,,2025-08-12 02:37:56,view_item
1866,607,132,7,,2025-08-12 02:36:56,view_item
1867,607,132,15,,2025-08-12 02:38:56,view_item
1868,607,132,9,,2025-08-12 02:41:56,add_to_cart
1869,608,132,10,,2025-08-03 01:37:56,view_item
1870,608,132,10,,2025-08-03 01:43:56,add_to_cart
1871,609,132,3,,2025-09-02 13:39:56,view_item
1872,609,132,10,,2025-09-02 13:39:56,view_item
1873,609,132,5,,2025-09-02 13:38:56,view_item
1874,609,132,6,,2025-09-02 13:35:56,view_item
1875,610,132,3,,2025-07-27 01:37:56,view_item
1876,610,132,6,,2025-07-27 01:39:56,view_item
1877,610,132,15,,2025-07-27 01:36:56,view_item
1878,610,132,4,,2025-07-27 01:35:56,view_item
1879,611,132,9,,2025-08-22 14:35:56,view_item
1880,611,132,1,,2025-08-22 14:39:56,view_item
1881,611,132,1,,2025-08-22 14:40:56,add_to_cart
1882,611,132,1,109,2025-08-22 14:47:56,purchase
1883,612,132,10,,2025-09-10 17:39:56,view_item
1884,612,132,6,,2025-09-10 17:39:56,view_item
1885,612,132,1,,2025-09-10 17:35:56,view_item
1886,613,132,14,,2025-09-01 11:39:56,view_item
1887,613,132,13,,2025-09-01 11:39:56,view_item
1888,613,132,9,,2025-09-01 11:39:56,view_item
1889,613,132,1,,2025-09-01 11:35:56,view_item
1890,614,133,13,,2025-12-02 03:49:39,view_item
1891,614,133,6,,2025-12-02 03:48:39,view_item
1892,614,133,13,,2025-12-02 03:51:39,add_to_cart
1893,615,133,13,,2025-11-26 01:46:39,view_item
1894,615,133,4,,2025-11-26 01:48:39,view_item
1895,615,133,1,,2025-11-26 01:46:39,view_item
1896,616,133,14,,2025-11-22 06:47:39,view_item
1897,616,133,10,,2025-11-22 06:49:39,view_item
1898,617,133,14,,2025-12-12 03:50:39,view_item
1899,617,133,9,,2025-12-12 03:48:39,view_item
1900,618,133,1,,2026-02-08 12:47:39,view_item
1901,618,133,2,,2026-02-08 12:46:39,view_item
1902,618,133,2,,2026-02-08 12:57:39,add_to_cart
1903,618,133,2,110,2026-02-08 13:06:39,purchase
1904,619,133,15,,2026-01-24 19:48:39,view_item
1905,620,134,16,,2025-08-05 20:17:24,view_item
1906,620,134,5,,2025-08-05 20:17:24,view_item
1907,620,134,10,,2025-08-05 20:15:24,view_item
1908,621,135,5,,2025-07-15 14:49:19,view_item
1909,621,135,11,,2025-07-15 14:49:19,view_item
1910,621,135,15,,2025-07-15 14:47:19,view_item
1911,622,135,8,,2025-07-24 22:45:19,view_item
1912,622,135,14,,2025-07-24 22:48:19,view_item
1913,623,136,10,,2026-02-22 09:05:19,view_item
1914,623,136,8,,2026-02-22 09:02:19,view_item
1915,623,136,12,,2026-02-22 09:06:19,view_item
1916,623,136,8,,2026-02-22 09:07:19,add_to_cart
1917,624,136,8,,2026-03-12 11:03:19,view_item
1918,624,136,15,,2026-03-12 11:05:19,view_item
1919,625,136,12,,2026-02-17 11:05:19,view_item
1920,626,136,11,,2025-12-21 16:03:19,view_item
1921,626,136,5,,2025-12-21 16:06:19,view_item
1922,626,136,2,,2025-12-21 16:05:19,view_item
1923,626,136,4,,2025-12-21 16:02:19,view_item
1924,627,136,14,,2025-12-25 09:05:19,view_item
1925,628,136,14,,2026-01-30 16:02:19,view_item
1926,628,136,8,,2026-01-30 16:04:19,view_item
1927,629,137,10,,2025-06-11 17:45:48,view_item
1928,630,137,13,,2025-06-10 10:47:48,view_item
1929,630,137,10,,2025-06-10 10:45:48,view_item
1930,630,137,4,,2025-06-10 10:46:48,view_item
1931,630,137,7,,2025-06-10 10:45:48,view_item
1932,631,137,11,,2025-06-12 08:48:48,view_item
1933,631,137,3,,2025-06-12 08:46:48,view_item
1934,632,137,4,,2025-06-28 18:44:48,view_item
1935,632,137,4,,2025-06-28 18:50:48,add_to_cart
1936,632,137,4,111,2025-06-28 18:59:48,purchase
1937,633,138,16,,2025-09-05 12:02:40,view_item
1938,633,138,16,,2025-09-05 12:12:40,add_to_cart
1939,633,138,16,112,2025-09-05 12:19:40,purchase
1940,634,138,10,,2025-09-25 16:01:40,view_item
1941,634,138,6,,2025-09-25 16:01:40,view_item
1942,635,138,2,,2025-10-28 09:05:40,view_item
1943,635,138,2,,2025-10-28 09:12:40,add_to_cart
1944,635,138,2,113,2025-10-28 09:20:40,purchase
1945,636,139,3,,2026-02-08 07:28:02,view_item
1946,636,139,14,,2026-02-08 07:27:02,view_item
1947,636,139,10,,2026-02-08 07:26:02,view_item
1948,637,139,6,,2026-02-02 13:30:02,view_item
1949,637,139,11,,2026-02-02 13:26:02,view_item
1950,637,139,13,,2026-02-02 13:29:02,view_item
1951,638,139,2,,2026-03-02 00:28:02,view_item
1952,638,139,7,,2026-03-02 00:27:02,view_item
1953,638,139,14,,2026-03-02 00:29:02,view_item
1954,639,139,10,,2026-01-24 05:29:02,view_item
1955,639,139,5,,2026-01-24 05:29:02,view_item
1956,639,139,11,,2026-01-24 05:27:02,view_item
1957,640,139,11,,2026-02-10 18:29:02,view_item
1958,640,139,4,,2026-02-10 18:27:02,view_item
1959,640,139,15,,2026-02-10 18:27:02,view_item
1960,640,139,11,,2026-02-10 18:35:02,add_to_cart
1961,641,139,4,,2026-03-08 18:27:02,view_item
1962,641,139,8,,2026-03-08 18:27:02,view_item
1963,642,140,11,,2025-02-05 19:31:27,view_item
1964,642,140,12,,2025-02-05 19:28:27,view_item
1965,642,140,6,,2025-02-05 19:30:27,view_item
1966,643,140,10,,2025-03-17 10:28:27,view_item
1967,644,140,12,,2025-04-12 03:28:27,view_item
1968,645,140,3,,2025-02-24 13:29:27,view_item
1969,645,140,1,,2025-02-24 13:30:27,view_item
1970,645,140,15,,2025-02-24 13:28:27,view_item
